conversation_id,mention_text,context_snippet,position,extracted_type
3dff2078-8001-4938-8584-09ae7806b009,py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11526,canonical_match:Python
3dff2078-8001-4938-8584-09ae7806b009,py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11652,canonical_match:Python
3dff2078-8001-4938-8584-09ae7806b009,py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11720,canonical_match:Python
3dff2078-8001-4938-8584-09ae7806b009,py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11823,canonical_match:Python
3dff2078-8001-4938-8584-09ae7806b009,py,"---

### 6. Agent Framework Integrations

**Neo4j Agent-Memory: 8 integrations**
- LangChain (memory + retriever)
- Pydantic AI (dependency + tools)
- LlamaIndex (memory)
- CrewAI (memory)
- OpenAI Agents (memory + tracing)
- Strands Agents / AWS (pre-built tools)
- Microsoft Agent Framework (context provider + chat store + tools)
- Google ADK (memory service)
- AWS AgentCore Hybrid Memory Provider

**Continuum: 0 framework integrations**
- Custom FastAPI backend with its own agent router
- No p",13574,canonical_match:Python
3dff2078-8001-4938-8584-09ae7806b009,py,"---

### 6. Agent Framework Integrations

**Neo4j Agent-Memory: 8 integrations**
- LangChain (memory + retriever)
- Pydantic AI (dependency + tools)
- LlamaIndex (memory)
- CrewAI (memory)
- OpenAI Agents (memory + tracing)
- Strands Agents / AWS (pre-built tools)
- Microsoft Agent Framework (context provider + chat store + tools)
- Google ADK (memory service)
- AWS AgentCore Hybrid Memory Provider

**Continuum: 0 framework integrations**
- Custom FastAPI backend with its own agent router
- No p",13754,canonical_match:Python
3dff2078-8001-4938-8584-09ae7806b009,py,"---

### 6. Agent Framework Integrations

**Neo4j Agent-Memory: 8 integrations**
- LangChain (memory + retriever)
- Pydantic AI (dependency + tools)
- LlamaIndex (memory)
- CrewAI (memory)
- OpenAI Agents (memory + tracing)
- Strands Agents / AWS (pre-built tools)
- Microsoft Agent Framework (context provider + chat store + tools)
- Google ADK (memory service)
- AWS AgentCore Hybrid Memory Provider

**Continuum: 0 framework integrations**
- Custom FastAPI backend with its own agent router
- No p",14143,canonical_match:Python
3dff2078-8001-4938-8584-09ae7806b009,CompositeResolver,"Entity Resolution Pipeline

This is the core architectural divergence. Both systems use multi-stage resolution with a ""first match wins"" cascade, but the pipelines differ significantly in depth and domain-specificity. **Neo4j Agent-Memory: 3 stages (via `CompositeResolver`)**

File: `src/neo4j_agent_memory/resolution/composite.py`

| Stage | Strategy | Threshold | Implementation |
|-------|----------|-----------|----------------|
| 1 | Exact match | 1.0 (case-insensitive, whitespace-normalized) ",623,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ExactMatchResolver,"Entity Resolution Pipeline

This is the core architectural divergence. Both systems use multi-stage resolution with a ""first match wins"" cascade, but the pipelines differ significantly in depth and domain-specificity. **Neo4j Agent-Memory: 3 stages (via `CompositeResolver`)**

File: `src/neo4j_agent_memory/resolution/composite.py`

| Stage | Strategy | Threshold | Implementation |
|-------|----------|-----------|----------------|
| 1 | Exact match | 1.0 (case-insensitive, whitespace-normalized) ",871,camel_case
3dff2078-8001-4938-8584-09ae7806b009,FuzzyMatchResolver,"Entity Resolution Pipeline

This is the core architectural divergence. Both systems use multi-stage resolution with a ""first match wins"" cascade, but the pipelines differ significantly in depth and domain-specificity. **Neo4j Agent-Memory: 3 stages (via `CompositeResolver`)**

File: `src/neo4j_agent_memory/resolution/composite.py`

| Stage | Strategy | Threshold | Implementation |
|-------|----------|-----------|----------------|
| 1 | Exact match | 1.0 (case-insensitive, whitespace-normalized) ",1011,camel_case
3dff2078-8001-4938-8584-09ae7806b009,SemanticMatchResolver,"Entity Resolution Pipeline

This is the core architectural divergence. Both systems use multi-stage resolution with a ""first match wins"" cascade, but the pipelines differ significantly in depth and domain-specificity. **Neo4j Agent-Memory: 3 stages (via `CompositeResolver`)**

File: `src/neo4j_agent_memory/resolution/composite.py`

| Stage | Strategy | Threshold | Implementation |
|-------|----------|-----------|----------------|
| 1 | Exact match | 1.0 (case-insensitive, whitespace-normalized) ",1143,camel_case
3dff2078-8001-4938-8584-09ae7806b009,SemanticMatchResolver,"- **Type-aware filtering** (`type_strict=True`): filters candidates by entity type before matching, so `PERSON ""John""` cannot merge with `LOCATION ""John""`. - **No caching layer.** No Redis, no persistent cache. The `SemanticMatchResolver` has a `dict[str, list[float]]` embedding cache that lives only for the resolver's lifetime. - **No canonical name mapping.** No alias dictionary. No fulltext index query.",1665,camel_case
3dff2078-8001-4938-8584-09ae7806b009,DecisionTrace,"No fulltext index query. - **Batch resolution** uses Union-Find-style accumulation (tracks `canonical_map` and `type_map` within a batch). **Continuum: 8 stages (7 resolution + create)**

File: `/Users/shehral/continuum/apps/api/services/entity_resolver.py`

| Stage | Strategy | Threshold | Implementation |
|-------|----------|-----------|----------------|
| 1 | Redis cache lookup | N/A | `entity_cache.get_by_exact_name()` -- O(1), 5-min TTL, includes negative caching |
| 2 | Exact match | 1.0 |",2394,camel_case
3dff2078-8001-4938-8584-09ae7806b009,DecisionTrace,"**Continuum: 8 stages (7 resolution + create)**

File: `/Users/shehral/continuum/apps/api/services/entity_resolver.py`

| Stage | Strategy | Threshold | Implementation |
|-------|----------|-----------|----------------|
| 1 | Redis cache lookup | N/A | `entity_cache.get_by_exact_name()` -- O(1), 5-min TTL, includes negative caching |
| 2 | Exact match | 1.0 | Neo4j Cypher: `toLower(e.name) = $name`, user-scoped via `DecisionTrace` joins |
| 3 | Canonical lookup | 0.95 | Python dict `CANONICAL_NA",3311,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ShortTermMemory,"Agent-memory's pipeline is a clean in-memory abstraction suitable for library use but requires the caller to manage candidate loading and has no caching or database integration in the resolver itself. ---

### 2. Memory Model

**Neo4j Agent-Memory: 3 explicit memory types**

| Type | Class | Stored As | Purpose |
|------|-------|-----------|---------|
| Short-term | `ShortTermMemory` | `Conversation`, `Message` nodes | Conversation history with linked list (`NEXT_MESSAGE`) |
| Long-term | `LongT",4657,camel_case
3dff2078-8001-4938-8584-09ae7806b009,LongTermMemory,"Agent-memory's pipeline is a clean in-memory abstraction suitable for library use but requires the caller to manage candidate loading and has no caching or database integration in the resolver itself. ---

### 2. Memory Model

**Neo4j Agent-Memory: 3 explicit memory types**

| Type | Class | Stored As | Purpose |
|------|-------|-----------|---------|
| Short-term | `ShortTermMemory` | `Conversation`, `Message` nodes | Conversation history with linked list (`NEXT_MESSAGE`) |
| Long-term | `LongT",4782,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ReasoningMemory,"Agent-memory's pipeline is a clean in-memory abstraction suitable for library use but requires the caller to manage candidate loading and has no caching or database integration in the resolver itself. ---

### 2. Memory Model

**Neo4j Agent-Memory: 3 explicit memory types**

| Type | Class | Stored As | Purpose |
|------|-------|-----------|---------|
| Short-term | `ShortTermMemory` | `Conversation`, `Message` nodes | Conversation history with linked list (`NEXT_MESSAGE`) |
| Long-term | `LongT",4910,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ReasoningTrace,"Agent-memory's pipeline is a clean in-memory abstraction suitable for library use but requires the caller to manage candidate loading and has no caching or database integration in the resolver itself. ---

### 2. Memory Model

**Neo4j Agent-Memory: 3 explicit memory types**

| Type | Class | Stored As | Purpose |
|------|-------|-----------|---------|
| Short-term | `ShortTermMemory` | `Conversation`, `Message` nodes | Conversation history with linked list (`NEXT_MESSAGE`) |
| Long-term | `LongT",4930,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ReasoningStep,"Agent-memory's pipeline is a clean in-memory abstraction suitable for library use but requires the caller to manage candidate loading and has no caching or database integration in the resolver itself. ---

### 2. Memory Model

**Neo4j Agent-Memory: 3 explicit memory types**

| Type | Class | Stored As | Purpose |
|------|-------|-----------|---------|
| Short-term | `ShortTermMemory` | `Conversation`, `Message` nodes | Conversation history with linked list (`NEXT_MESSAGE`) |
| Long-term | `LongT",4948,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ToolCall,"Agent-memory's pipeline is a clean in-memory abstraction suitable for library use but requires the caller to manage candidate loading and has no caching or database integration in the resolver itself. ---

### 2. Memory Model

**Neo4j Agent-Memory: 3 explicit memory types**

| Type | Class | Stored As | Purpose |
|------|-------|-----------|---------|
| Short-term | `ShortTermMemory` | `Conversation`, `Message` nodes | Conversation history with linked list (`NEXT_MESSAGE`) |
| Long-term | `LongT",4973,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ToolStats,"Agent-memory's pipeline is a clean in-memory abstraction suitable for library use but requires the caller to manage candidate loading and has no caching or database integration in the resolver itself. ---

### 2. Memory Model

**Neo4j Agent-Memory: 3 explicit memory types**

| Type | Class | Stored As | Purpose |
|------|-------|-----------|---------|
| Short-term | `ShortTermMemory` | `Conversation`, `Message` nodes | Conversation history with linked list (`NEXT_MESSAGE`) |
| Long-term | `LongT",5378,camel_case
3dff2078-8001-4938-8584-09ae7806b009,StreamingTraceRecorder,"Agent-memory's pipeline is a clean in-memory abstraction suitable for library use but requires the caller to manage candidate loading and has no caching or database integration in the resolver itself. ---

### 2. Memory Model

**Neo4j Agent-Memory: 3 explicit memory types**

| Type | Class | Stored As | Purpose |
|------|-------|-----------|---------|
| Short-term | `ShortTermMemory` | `Conversation`, `Message` nodes | Conversation history with linked list (`NEXT_MESSAGE`) |
| Long-term | `LongT",5427,camel_case
3dff2078-8001-4938-8584-09ae7806b009,DecisionTrace,"Agent-memory's pipeline is a clean in-memory abstraction suitable for library use but requires the caller to manage candidate loading and has no caching or database integration in the resolver itself. ---

### 2. Memory Model

**Neo4j Agent-Memory: 3 explicit memory types**

| Type | Class | Stored As | Purpose |
|------|-------|-----------|---------|
| Short-term | `ShortTermMemory` | `Conversation`, `Message` nodes | Conversation history with linked list (`NEXT_MESSAGE`) |
| Long-term | `LongT",5637,camel_case
3dff2078-8001-4938-8584-09ae7806b009,DecisionTrace,"---

### 2. Memory Model

**Neo4j Agent-Memory: 3 explicit memory types**

| Type | Class | Stored As | Purpose |
|------|-------|-----------|---------|
| Short-term | `ShortTermMemory` | `Conversation`, `Message` nodes | Conversation history with linked list (`NEXT_MESSAGE`) |
| Long-term | `LongTermMemory` | `Entity`, `Preference`, `Fact` nodes | Knowledge accumulation; SPO triples; user preferences |
| Reasoning | `ReasoningMemory` | `ReasoningTrace`, `ReasoningStep`, `Tool`, `ToolCall` nodes",6225,camel_case
3dff2078-8001-4938-8584-09ae7806b009,PascalCase,"Continuum models memory as a decision knowledge graph -- the fundamental unit is a decision trace, not a message or preference. ---

### 3. Data Model (Node Types and Relationships)

**Neo4j Agent-Memory**

Node labels:
- `Conversation` (id, session_id, title, timestamps)
- `Message` (id, role, content, embedding, timestamp, metadata)
- `Entity` (id, name, type, subtype, description, embedding, canonical_name, aliases, location [Point])
  - Additional labels from POLE+O types as PascalCase: `:En",6869,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ReasoningTrace,"Continuum models memory as a decision knowledge graph -- the fundamental unit is a decision trace, not a message or preference. ---

### 3. Data Model (Node Types and Relationships)

**Neo4j Agent-Memory**

Node labels:
- `Conversation` (id, session_id, title, timestamps)
- `Message` (id, role, content, embedding, timestamp, metadata)
- `Entity` (id, name, type, subtype, description, embedding, canonical_name, aliases, location [Point])
  - Additional labels from POLE+O types as PascalCase: `:En",7072,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ReasoningStep,"Continuum models memory as a decision knowledge graph -- the fundamental unit is a decision trace, not a message or preference. ---

### 3. Data Model (Node Types and Relationships)

**Neo4j Agent-Memory**

Node labels:
- `Conversation` (id, session_id, title, timestamps)
- `Message` (id, role, content, embedding, timestamp, metadata)
- `Entity` (id, name, type, subtype, description, embedding, canonical_name, aliases, location [Point])
  - Additional labels from POLE+O types as PascalCase: `:En",7160,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ToolCall,"Continuum models memory as a decision knowledge graph -- the fundamental unit is a decision trace, not a message or preference. ---

### 3. Data Model (Node Types and Relationships)

**Neo4j Agent-Memory**

Node labels:
- `Conversation` (id, session_id, title, timestamps)
- `Message` (id, role, content, embedding, timestamp, metadata)
- `Entity` (id, name, type, subtype, description, embedding, canonical_name, aliases, location [Point])
  - Additional labels from POLE+O types as PascalCase: `:En",7284,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ReasoningTrace,"Continuum models memory as a decision knowledge graph -- the fundamental unit is a decision trace, not a message or preference. ---

### 3. Data Model (Node Types and Relationships)

**Neo4j Agent-Memory**

Node labels:
- `Conversation` (id, session_id, title, timestamps)
- `Message` (id, role, content, embedding, timestamp, metadata)
- `Entity` (id, name, type, subtype, description, embedding, canonical_name, aliases, location [Point])
  - Additional labels from POLE+O types as PascalCase: `:En",7695,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ToolCall,"Continuum models memory as a decision knowledge graph -- the fundamental unit is a decision trace, not a message or preference. ---

### 3. Data Model (Node Types and Relationships)

**Neo4j Agent-Memory**

Node labels:
- `Conversation` (id, session_id, title, timestamps)
- `Message` (id, role, content, embedding, timestamp, metadata)
- `Entity` (id, name, type, subtype, description, embedding, canonical_name, aliases, location [Point])
  - Additional labels from POLE+O types as PascalCase: `:En",7743,camel_case
3dff2078-8001-4938-8584-09ae7806b009,DecisionTrace,"Continuum models memory as a decision knowledge graph -- the fundamental unit is a decision trace, not a message or preference. ---

### 3. Data Model (Node Types and Relationships)

**Neo4j Agent-Memory**

Node labels:
- `Conversation` (id, session_id, title, timestamps)
- `Message` (id, role, content, embedding, timestamp, metadata)
- `Entity` (id, name, type, subtype, description, embedding, canonical_name, aliases, location [Point])
  - Additional labels from POLE+O types as PascalCase: `:En",7940,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ConditionalPipeline,"- Continuum has decision-to-decision relationships (`SUPERSEDES`, `CONTRADICTS`, `INFLUENCED_BY`) which are absent from agent-memory. ---

### 4. Entity Extraction Pipeline

**Neo4j Agent-Memory: Multi-extractor pipeline**

File: `src/neo4j_agent_memory/extraction/pipeline.py`

Architecture: `Text -> [spaCy NER] -> [GLiNER2] -> [LLM Fallback] -> Merged Results`

- 3 extractors: spaCy (fast/free), GLiNER2 (zero-shot NER), LLM (high accuracy)
- 5 merge strategies: `union`, `intersection`, `confide",9474,camel_case
3dff2078-8001-4938-8584-09ae7806b009,AgentCore,"Continuum has no MCP server. ---

### 6. Agent Framework Integrations

**Neo4j Agent-Memory: 8 integrations**
- LangChain (memory + retriever)
- Pydantic AI (dependency + tools)
- LlamaIndex (memory)
- CrewAI (memory)
- OpenAI Agents (memory + tracing)
- Strands Agents / AWS (pre-built tools)
- Microsoft Agent Framework (context provider + chat store + tools)
- Google ADK (memory service)
- AWS AgentCore Hybrid Memory Provider

**Continuum: 0 framework integrations**
- Custom FastAPI backend wit",12472,camel_case
3dff2078-8001-4938-8584-09ae7806b009,DecisionTraces,"---

### 6. Agent Framework Integrations

**Neo4j Agent-Memory: 8 integrations**
- LangChain (memory + retriever)
- Pydantic AI (dependency + tools)
- LlamaIndex (memory)
- CrewAI (memory)
- OpenAI Agents (memory + tracing)
- Strands Agents / AWS (pre-built tools)
- Microsoft Agent Framework (context provider + chat store + tools)
- Google ADK (memory service)
- AWS AgentCore Hybrid Memory Provider

**Continuum: 0 framework integrations**
- Custom FastAPI backend with its own agent router
- No p",13896,camel_case
3dff2078-8001-4938-8584-09ae7806b009,ToolStats,"---

### 6. Agent Framework Integrations

**Neo4j Agent-Memory: 8 integrations**
- LangChain (memory + retriever)
- Pydantic AI (dependency + tools)
- LlamaIndex (memory)
- CrewAI (memory)
- OpenAI Agents (memory + tracing)
- Strands Agents / AWS (pre-built tools)
- Microsoft Agent Framework (context provider + chat store + tools)
- Google ADK (memory service)
- AWS AgentCore Hybrid Memory Provider

**Continuum: 0 framework integrations**
- Custom FastAPI backend with its own agent router
- No p",14507,camel_case
3dff2078-8001-4938-8584-09ae7806b009,DeduplicationConfig,"Agent Framework Integrations

**Neo4j Agent-Memory: 8 integrations**
- LangChain (memory + retriever)
- Pydantic AI (dependency + tools)
- LlamaIndex (memory)
- CrewAI (memory)
- OpenAI Agents (memory + tracing)
- Strands Agents / AWS (pre-built tools)
- Microsoft Agent Framework (context provider + chat store + tools)
- Google ADK (memory service)
- AWS AgentCore Hybrid Memory Provider

**Continuum: 0 framework integrations**
- Custom FastAPI backend with its own agent router
- No pluggable fra",15717,camel_case
3dff2078-8001-4938-8584-09ae7806b009,composite.py,"Entity Resolution Pipeline

This is the core architectural divergence. Both systems use multi-stage resolution with a ""first match wins"" cascade, but the pipelines differ significantly in depth and domain-specificity. **Neo4j Agent-Memory: 3 stages (via `CompositeResolver`)**

File: `src/neo4j_agent_memory/resolution/composite.py`

| Stage | Strategy | Threshold | Implementation |
|-------|----------|-----------|----------------|
| 1 | Exact match | 1.0 (case-insensitive, whitespace-normalized) ",687,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,entity_resolver.py,"No fulltext index query. - **Batch resolution** uses Union-Find-style accumulation (tracks `canonical_map` and `type_map` within a batch). **Continuum: 8 stages (7 resolution + create)**

File: `/Users/shehral/continuum/apps/api/services/entity_resolver.py`

| Stage | Strategy | Threshold | Implementation |
|-------|----------|-----------|----------------|
| 1 | Redis cache lookup | N/A | `entity_cache.get_by_exact_name()` -- O(1), 5-min TTL, includes negative caching |
| 2 | Exact match | 1.0 |",2073,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,ontology.py,"- **User-scoped.** Every query joins through `(DecisionTrace)-[:INVOLVES]->(Entity)` with `user_id` filtering, then falls back to global entities. - **Redis caching** with negative caching (caches ""entity not found"" to avoid repeated lookups). - **Canonical name dictionary** (`CANONICAL_NAMES` in `models/ontology.py`) -- a hardcoded domain-specific alias map (e.g., ""postgres"" -> ""PostgreSQL""). - **Fulltext index acceleration** for fuzzy matching -- uses Neo4j's fulltext index as a pre-filter bef",3570,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,pipeline.py,"- Continuum has decision-to-decision relationships (`SUPERSEDES`, `CONTRADICTS`, `INFLUENCED_BY`) which are absent from agent-memory. ---

### 4. Entity Extraction Pipeline

**Neo4j Agent-Memory: Multi-extractor pipeline**

File: `src/neo4j_agent_memory/extraction/pipeline.py`

Architecture: `Text -> [spaCy NER] -> [GLiNER2] -> [LLM Fallback] -> Merged Results`

- 3 extractors: spaCy (fast/free), GLiNER2 (zero-shot NER), LLM (high accuracy)
- 5 merge strategies: `union`, `intersection`, `confide",9203,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,extractor.py,"- Continuum has decision-to-decision relationships (`SUPERSEDES`, `CONTRADICTS`, `INFLUENCED_BY`) which are absent from agent-memory. ---

### 4. Entity Extraction Pipeline

**Neo4j Agent-Memory: Multi-extractor pipeline**

File: `src/neo4j_agent_memory/extraction/pipeline.py`

Architecture: `Text -> [spaCy NER] -> [GLiNER2] -> [LLM Fallback] -> Merged Results`

- 3 extractors: spaCy (fast/free), GLiNER2 (zero-shot NER), LLM (high accuracy)
- 5 merge strategies: `union`, `intersection`, `confide",10006,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,tools.py,"Continuum extracts more structured information (full decision traces) but uses only LLM extraction. ---

### 5. MCP/API Surface

**Neo4j Agent-Memory: 6 MCP tools**

Defined in `src/neo4j_agent_memory/mcp/tools.py`:
1. `memory_search` -- Hybrid vector + graph search across all memory types
2. `memory_store` -- Store messages, facts, or preferences
3.",10775,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,capture.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11325,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,decisions.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11384,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,entities.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11429,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,graph.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11466,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,search.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11519,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,dashboard.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11589,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,ingest.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11645,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,projects.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11677,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,auth.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11715,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,agent.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11749,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,users.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11784,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,export.py,"`conversation_history` -- Get session messages
5. `graph_query` -- Execute read-only Cypher (write operations blocked via regex)
6. `add_reasoning_trace` -- Record agent reasoning traces

Transport: stdio or SSE (for Cloud Run deployment)

**Continuum: REST API (no MCP)**

Routers in `/Users/shehral/continuum/apps/api/routers/`:
- `capture.py` -- WebSocket real-time conversation capture
- `decisions.py` -- CRUD for decision traces
- `entities.py` -- Entity management
- `graph.py` -- Graph querie",11816,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,ontology.py,"---

### 6. Agent Framework Integrations

**Neo4j Agent-Memory: 8 integrations**
- LangChain (memory + retriever)
- Pydantic AI (dependency + tools)
- LlamaIndex (memory)
- CrewAI (memory)
- OpenAI Agents (memory + tracing)
- Strands Agents / AWS (pre-built tools)
- Microsoft Agent Framework (context provider + chat store + tools)
- Google ADK (memory service)
- AWS AgentCore Hybrid Memory Provider

**Continuum: 0 framework integrations**
- Custom FastAPI backend with its own agent router
- No p",13565,tech_suffix
